pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
19,19,2,6,293.11211593219554,82,3,10,0
1,1,7,16,130.02247831404756,87,36,53,1
5,5,9,27,288.8518556926871,68,87,3,0
3,3,21,7,110.3039793177974,85,19,64,1
2,3,5,13,347.2741305430906,37,21,24,0
14,15,3,29,316.76412200373863,93,75,43,0
3,3,12,23,164.15662680721908,46,72,62,0
0,0,18,11,143.81677178301058,87,56,61,1
8,9,4,4,132.80754133564713,76,9,13,1
0,0,0,29,242.96035320125364,96,79,20,0
11,11,10,13,282.8787940943277,70,15,24,0
12,13,5,10,338.6801646093729,87,29,20,0
10,11,3,12,165.24162594256637,17,4,21,0
0,0,1,26,286.1946153200582,28,78,47,0
19,19,12,11,187.8942542804402,24,7,41,0
1,1,22,12,163.88440797076913,35,81,28,0
15,15,15,27,320.01850786626346,15,72,28,0
10,11,3,6,296.6753982057189,37,30,61,0
12,13,7,21,199.52840799731948,40,80,7,0
0,0,2,7,135.76808865490543,73,48,4,1
9,9,1,13,156.17903932603326,46,24,44,0
9,9,15,13,316.41921812545536,61,11,48,0
19,19,17,23,293.47961037504933,49,80,60,0
12,13,18,6,187.97277267166595,81,19,11,0
13,13,15,21,220.7036868510028,12,37,17,0
3,3,1,19,85.75587117709263,40,41,28,1
10,11,14,22,91.6935247963032,85,42,53,1
7,7,8,7,338.11350240665024,48,87,60,0
7,7,2,16,90.4835640896782,77,68,48,1
8,9,7,20,309.7753396028115,44,12,35,0
16,17,20,0,306.10740296232643,52,31,25,0
12,13,7,20,327.1552571226457,13,65,24,0
17,17,4,29,185.58355772673028,45,82,42,0
4,5,17,17,154.1542316142736,88,89,9,0
14,15,11,0,346.0132066718347,85,96,59,0
8,9,2,26,280.94629752251154,71,93,44,0
4,5,11,21,172.4391778538367,7,62,10,1
19,19,21,17,75.36664706268425,33,36,3,1
16,17,23,12,126.65295110591389,33,83,63,1
0,0,13,29,94.1495198260514,95,97,8,1
5,5,7,18,349.68978279938693,53,84,34,0
5,5,15,6,178.71511165809903,68,16,34,0
10,11,7,25,183.89044341255075,52,94,45,0
18,19,18,18,176.29591472095936,7,10,23,0
11,11,10,27,347.35638450440854,58,49,6,0
6,7,20,14,151.73787262708723,82,59,34,0
0,0,9,28,119.43194406258525,7,95,36,1
0,0,4,14,292.7140076901778,90,21,24,0
11,11,20,16,159.58380659061535,84,81,29,0
17,17,15,11,225.71348329316675,47,27,6,0
8,9,10,23,261.2866532990068,63,26,20,0
16,17,23,2,73.92366299304402,98,21,53,1
9,9,13,14,180.24836356548795,31,35,37,0
11,11,0,5,74.66706003639251,40,36,21,1
6,7,23,2,226.6222708766645,54,83,36,0
1,1,14,2,256.09279679645834,7,88,55,0
15,15,17,10,74.35604689906386,84,77,64,1
19,19,18,26,218.5563846726936,68,68,22,0
3,3,16,6,248.1983307033935,78,26,55,0
19,19,6,23,141.6738543351928,74,93,55,1
0,0,8,17,181.5023602065439,1,9,37,0
16,17,14,6,126.07662853598082,62,47,20,1
11,11,17,6,203.47439955741808,97,0,40,0
19,19,15,26,344.1944225100296,97,32,28,0
3,3,1,28,70.47040760605385,38,66,51,1
18,19,5,4,236.0307353312628,46,84,9,0
9,9,17,4,219.5329304792839,57,99,53,0
10,11,15,5,332.9425821305852,68,31,36,0
0,0,15,6,174.88612633503138,32,40,58,0
10,11,14,21,133.003023393785,83,80,30,1
8,9,21,27,254.44049917845865,98,58,3,0
8,9,17,0,276.7332452252184,9,91,10,0
7,7,3,0,122.18164048980884,76,24,63,1
10,11,18,18,205.14190504704143,30,35,57,0
14,15,8,20,137.63157619645,59,50,23,1
13,13,2,2,271.7265580307778,1,80,39,0
19,19,4,12,164.48294321384785,99,13,47,0
16,17,9,29,95.31922847748204,36,86,22,1
18,19,22,7,348.4820094496734,94,87,9,0
9,9,1,27,263.7346822121321,51,1,11,0
15,15,0,21,93.13788757461892,90,69,30,1
4,5,10,27,306.96350380744553,86,42,42,0
15,15,18,19,73.82215355525527,41,42,1,1
5,5,11,20,161.27963195437871,4,51,8,0
10,11,5,28,186.27110146978455,86,75,6,0
9,9,11,22,194.2196435234602,82,88,53,0
19,19,18,3,261.70634257393874,24,52,51,0
9,9,20,22,127.16068718126162,6,49,45,1
18,19,16,5,216.02398259806404,15,67,36,0
12,13,14,15,328.41974659386665,50,52,31,0
13,13,18,20,242.33883953819085,21,98,35,0
12,13,22,3,339.6953491193128,58,53,48,0
8,9,10,23,275.2067086038926,69,12,23,0
6,7,11,11,130.8559656807581,98,91,50,1
9,9,18,8,146.0730529581036,72,37,31,1
15,15,20,0,246.3250699669404,9,66,18,0
19,19,22,0,349.58459126123955,74,76,4,0
3,3,13,8,131.98789100509086,80,87,2,1
13,13,1,11,130.51270059416862,69,32,58,1
11,11,18,0,89.16398672271794,69,8,41,1
4,5,11,16,140.80379314211086,1,87,10,1
14,15,6,19,60.121470879470806,35,5,65,1
19,19,9,24,131.19902012818812,51,79,28,1
11,11,4,19,59.2785904462741,31,50,57,1
18,19,20,17,246.3984619285325,41,10,9,0
13,13,9,19,62.443340381110744,68,3,21,1
0,0,4,25,302.54987451141966,35,9,62,0
1,1,5,5,103.48145121419743,6,63,5,1
5,5,2,16,344.9299892783855,92,96,58,0
12,13,16,26,236.32585179420303,10,15,15,0
13,13,19,3,63.83075809688368,12,48,39,1
9,9,19,14,93.90812923213736,7,42,16,1
4,5,18,13,150.20722181084082,74,56,45,0
1,1,12,22,84.94026280673403,48,67,27,1
18,19,2,17,257.3768529641027,75,89,5,0
19,19,1,2,213.44896898945737,35,89,24,0
9,9,8,24,98.33047571660252,81,29,27,1
11,11,15,28,292.74246632359984,66,71,6,0
15,15,8,3,323.9722632768137,62,19,3,0
9,9,17,20,69.35912946793596,59,58,33,1
15,15,1,19,196.1665092148027,87,64,59,0
4,5,9,6,155.61075648700216,40,66,40,0
5,5,5,23,298.2912781630388,4,92,55,1
6,7,9,25,90.04359626734318,97,5,43,1
13,13,15,15,338.5563196157305,92,77,41,0
3,3,18,13,197.59748406694212,81,51,2,0
18,19,4,21,277.17881510392914,47,61,58,0
17,17,12,28,181.91102721657117,81,9,21,0
4,5,23,4,185.2200161142023,44,41,43,0
0,0,9,26,261.00464055755356,40,80,49,0
6,7,16,4,324.5838017499611,70,39,21,0
10,11,8,6,172.264814352105,94,56,28,0
8,9,1,7,307.98116403081815,25,0,14,0
0,0,9,0,224.05238494986747,42,47,10,0
18,19,23,6,264.26791133633367,63,42,59,0
18,19,7,8,105.93462722290003,15,84,60,1
8,9,8,14,231.6157185128405,87,62,62,0
17,17,21,12,277.5567848315017,90,60,7,0
6,7,4,17,231.28430470345103,60,92,55,0
5,5,23,5,298.08630122193665,32,79,46,0
12,13,6,22,279.1275128702199,87,50,51,0
11,11,2,3,65.67234146969298,78,2,46,1
9,9,7,29,215.39150020109844,73,80,10,0
7,7,15,22,325.1215306822542,64,69,54,0
3,3,21,16,281.6507867485597,72,13,6,0
2,3,12,19,290.1132948019078,38,44,50,0
3,3,22,26,74.02289229020892,41,82,20,1
0,0,18,0,251.95807741813053,53,84,47,0
10,11,23,3,330.8853208086515,92,86,65,0
9,9,8,23,222.92861162741485,87,27,55,0
11,11,19,4,313.4294230913887,15,36,46,0
4,5,14,11,72.15892638594866,20,57,12,1
3,3,5,11,192.9797425103325,0,75,65,0
6,7,16,3,275.5961581566849,44,81,60,0
7,7,8,9,172.94928896472337,49,9,1,0
18,19,1,24,179.61069944608192,53,80,47,0
11,11,16,10,160.54468588620549,7,9,3,0
15,15,4,5,82.70112348274417,63,97,2,1
5,5,3,1,347.912945365018,96,4,39,0
5,5,17,17,102.43199797318222,30,51,32,1
18,19,17,3,162.80386416139189,72,61,23,0
14,15,18,27,116.94431091189963,81,10,25,1
5,5,11,29,247.06631685156157,34,7,7,0
14,15,21,2,244.40766225739316,66,98,26,0
16,17,0,20,271.51275384162517,40,63,35,0
17,17,9,1,240.2385511860525,73,90,1,0
17,17,12,18,160.6549114424328,31,34,50,0
15,15,19,12,343.1338652385993,70,48,15,0
7,7,3,1,310.9227477131826,14,4,34,0
4,5,13,15,218.44015570652468,63,93,65,0
5,5,5,28,186.6645380538433,10,33,50,0
19,19,2,17,200.56813798748416,12,16,17,0
11,11,0,5,224.2326319663854,48,31,29,0
9,9,0,4,115.2546584301102,35,87,28,1
2,3,7,2,55.71657301414984,62,92,51,1
13,13,23,25,143.77812071779852,68,33,35,1
1,1,5,1,66.98266426777063,53,79,16,1
14,15,11,17,264.67790228691376,58,30,48,0
2,3,15,11,232.39811553236177,75,84,54,0
13,13,11,1,59.38962924678104,18,72,46,1
1,1,10,13,65.7344721927028,78,78,61,1
6,7,2,26,292.48361725348377,31,3,1,0
14,15,20,15,312.43617634966694,9,83,4,0
4,5,0,16,294.4108231253411,80,50,1,0
6,7,4,8,249.06761708031712,66,7,23,0
13,13,21,5,162.7979509495534,70,26,23,0
7,7,19,18,327.1129164256703,52,21,55,0
8,9,2,11,223.18229362141565,34,94,43,0
17,17,14,27,218.18685323239288,41,46,46,0
0,0,23,16,72.44395981876359,76,97,28,1
9,9,4,15,137.6219105044526,93,89,48,1
2,3,23,28,264.2888495770475,5,57,54,0
2,3,1,14,201.9486046171947,3,2,9,0
9,9,11,11,56.97997207415696,22,32,23,1
5,5,19,6,243.7735907747605,20,23,56,0
3,3,13,27,230.70316218965425,87,50,33,0
18,19,18,21,115.93596488517724,99,81,16,1
8,9,1,10,320.20494516395314,72,43,23,0
10,11,3,3,92.58007512197928,44,19,29,1
10,11,14,16,170.71681750998908,29,9,45,0
12,13,1,0,261.2028236717408,84,18,16,0
17,17,9,13,195.69545090330797,42,4,47,0
17,17,18,4,58.821711089069325,14,8,25,1
14,15,5,0,134.385340562044,78,95,42,1
12,13,17,12,272.50525895921373,94,61,7,0
19,19,1,7,254.9111797473142,54,93,37,0
12,13,9,6,268.14135860495605,55,8,28,0
7,7,23,17,116.2338029516229,36,33,25,1
18,19,4,17,131.73968186069678,33,11,56,1
1,1,20,8,224.1022021234526,71,66,63,0
1,1,7,3,243.7840023997853,68,7,64,0
6,7,16,4,136.80360578022098,19,29,44,1
10,11,11,25,105.33580499209285,72,14,57,1
3,3,18,6,189.40336972078904,77,23,55,0
5,5,11,29,137.89539638056362,62,70,27,1
10,11,15,6,309.01647558339266,66,32,62,0
5,5,1,6,274.3731984093279,38,3,31,0
4,5,5,29,115.31045712310528,20,77,10,1
1,1,7,19,116.53817519952972,17,40,3,1
14,15,14,16,236.14872429483887,94,41,33,0
9,9,1,0,95.1861394405146,26,89,46,1
17,17,15,2,189.69608620775068,92,81,51,0
14,15,10,22,206.32485950692777,73,78,31,0
17,17,1,19,126.3039160909518,82,54,22,1
15,15,5,28,295.9337594442002,68,58,28,0
16,17,16,13,270.0256699998111,75,83,53,0
17,17,17,9,310.86752734393366,7,1,1,0
17,17,7,16,80.40638126253977,21,85,62,1
8,9,20,22,194.49762277078844,68,92,58,0
5,5,16,6,76.36440634178358,44,71,23,1
6,7,3,16,326.14246049732816,59,43,33,0
2,3,4,5,109.72946455085648,10,75,17,1
4,5,21,18,320.29495152555756,78,76,7,0
16,17,6,27,219.04699075987284,13,7,43,0
7,7,18,0,182.23181221423653,46,90,9,0
4,5,21,5,109.16885522961182,37,59,39,1
16,17,9,11,57.43484395760225,71,98,11,1
0,0,8,24,167.72070811005068,77,70,42,0
19,19,4,20,285.0661545581622,60,62,35,0
15,15,14,19,349.85983674793647,5,67,5,0
5,5,1,27,128.7148868515121,63,35,28,1
18,19,11,29,285.149407614979,99,22,13,0
19,19,15,0,69.45525041936607,0,21,37,1
4,5,17,24,134.54499657819167,15,91,43,1
18,19,4,17,86.43902990512052,87,49,56,1
14,15,19,21,78.97653030456262,95,52,3,1
8,9,21,4,231.68627332106416,75,97,25,0
17,17,6,19,136.7493538134204,39,57,44,1
6,7,12,8,103.6818632457505,25,66,60,1
18,19,18,9,54.89234812846343,56,61,31,1
8,9,13,13,207.92782439496233,56,62,2,0
16,17,3,21,75.02445497022853,83,79,49,1
12,13,8,1,285.22455015697534,20,19,44,0
2,3,22,23,232.17806250572968,33,73,53,0
8,9,6,16,344.53009446070524,65,32,1,0
18,19,3,25,192.7455393423766,44,63,7,0
1,1,19,15,224.5727935487912,6,3,29,0
14,15,20,10,299.8018931054259,54,77,42,0
4,5,2,15,276.1455522866817,70,89,28,0
6,7,5,26,318.3055936474182,81,60,36,0
11,11,5,29,287.05869240209347,90,64,34,0
13,13,8,22,126.53686504813815,56,84,38,1
19,19,16,24,259.55550258004564,45,7,55,0
6,7,16,23,86.74661569625741,39,12,40,1
6,7,18,24,296.2919200794704,25,36,42,0
17,17,8,0,205.36435730613664,89,94,23,0
13,13,16,5,297.0216326318274,48,43,9,0
2,3,18,8,140.93787146947392,91,43,26,1
17,17,15,1,123.60517193085325,49,5,40,1
4,5,4,12,293.2067042944064,89,95,57,0
2,3,4,2,164.49337541019534,96,73,54,0
7,7,15,12,91.35929365524962,47,99,27,1
11,11,5,10,167.79632228111512,68,25,36,0
17,17,1,22,233.52392723814495,35,49,23,0
7,7,14,3,164.56180911756684,79,38,60,0
2,3,11,16,126.12617961527526,61,40,38,1
19,19,6,29,96.43338325797832,17,34,43,1
0,0,17,1,258.8365377615038,81,11,47,0
3,3,13,5,252.85180593945145,16,99,49,0
7,7,7,27,197.6193411544304,78,2,34,0
12,13,19,6,195.4608840654915,33,93,14,0
7,7,7,9,196.56763858793428,20,38,58,0
12,13,9,26,148.8447167674155,73,93,61,1
7,7,3,9,207.27806512811708,68,7,1,0
12,13,11,9,259.85444503828853,40,51,46,0
10,11,22,28,142.85098978142608,50,69,31,1
17,17,3,12,345.0426664479906,20,33,44,0
7,7,3,20,180.2536001507196,55,56,45,0
0,0,0,27,224.92951892131055,37,59,51,0
6,7,6,25,223.12353457245987,13,51,17,0
13,13,20,10,347.9899750918302,70,11,45,0
5,5,17,8,155.04612604941414,14,19,44,0
9,9,3,3,312.1611669910901,79,6,60,0
4,5,19,7,141.0087897381582,48,47,3,1
4,5,13,13,342.63971022085946,96,62,4,0
15,15,0,12,75.20843266232518,63,92,29,1
10,11,8,20,59.88308855696336,78,96,36,1
1,1,7,0,105.69557899070296,32,23,22,1
19,19,11,3,180.64685513797036,12,87,54,0
1,1,4,7,259.769842308453,73,56,65,0
2,3,14,26,209.49835847892564,64,43,23,0
15,15,2,13,157.33250473807965,1,39,57,0
10,11,7,0,83.84373611777943,78,98,13,1
11,11,6,19,268.7525622710057,75,67,30,0
4,5,22,21,123.63718490098805,9,46,19,1
12,13,7,23,114.56521555021708,41,12,62,1
2,3,1,12,255.0602172311399,20,3,19,0
5,5,10,10,266.11756724914096,22,49,47,0
1,1,2,26,141.7674215474969,21,59,5,1
17,17,15,20,343.06814212066524,60,98,62,0
10,11,5,6,161.08098337264707,96,84,35,0
17,17,4,15,185.41789305173265,77,50,2,0
4,5,17,1,340.53530041210587,33,5,31,0
15,15,14,25,124.07614822744776,4,39,35,1
9,9,19,14,81.14404596657494,98,19,52,1
16,17,11,24,123.11716767887047,73,86,26,1
10,11,18,14,135.99619350636095,35,91,50,1
1,1,3,3,210.41185116489856,11,20,52,0
15,15,12,7,327.92378695983393,30,14,56,0
17,17,7,24,263.2307350742027,90,17,19,0
5,5,0,15,120.41801239205594,53,94,44,1
8,9,5,20,244.1344044788548,36,69,31,0
3,3,8,18,253.98996718051376,80,30,64,0
3,3,11,21,295.15593889833394,57,45,22,0
10,11,20,12,61.82279096438863,12,97,30,1
11,11,20,3,281.93052318556084,61,50,51,0
11,11,17,26,155.28638024046558,96,0,29,0
17,17,15,22,192.0427986924861,47,2,29,0
9,9,12,15,195.40505796486448,98,34,58,0
13,13,0,21,133.9373421522653,92,14,27,1
18,19,10,3,188.44610282883517,70,18,53,0
8,9,7,9,63.46005021599551,95,76,44,1
18,19,18,14,128.89397861641814,10,87,60,1
19,19,12,17,140.39819185920422,91,99,48,1
7,7,14,6,182.1045960191275,2,28,4,0
17,17,12,5,78.3656369100261,18,29,40,1
9,9,4,16,228.24855881838744,51,70,63,0
16,17,15,7,233.59985351562747,45,29,56,0
18,19,7,9,202.6880081767029,27,0,64,0
19,19,6,5,220.4166248275407,2,22,33,0
14,15,21,8,193.50173741020993,67,82,15,0
9,9,12,19,338.29074793421097,6,69,27,0
8,9,1,2,59.88423019157274,48,93,43,1
4,5,2,3,175.19338265429917,83,17,10,0
3,3,11,8,301.15448162424514,0,25,27,0
6,7,13,4,332.3767731268997,89,13,17,0
15,15,17,6,269.87731677910915,76,34,30,0
18,19,0,15,168.43877283286074,36,44,27,0
2,3,10,16,293.6402545870808,30,50,50,0
17,17,10,15,99.35455651864984,41,0,17,1
8,9,1,4,76.74518258400737,44,31,54,1
18,19,0,11,204.12879667975972,95,36,53,0
5,5,23,16,105.4114070062348,76,11,15,1
0,0,8,2,93.2148472525338,69,51,21,1
10,11,21,5,61.7874532041797,46,19,17,1
13,13,12,24,306.43031385875184,39,21,13,0
8,9,5,27,169.66236061619367,67,46,23,0
1,1,19,25,66.78132260400656,74,66,27,1
18,19,16,3,66.68651602280156,45,16,29,1
19,19,22,24,167.10366996151114,14,67,56,0
13,13,2,4,341.64506197308924,54,94,39,0
19,19,6,17,333.0743427690029,59,28,46,0
0,0,9,24,54.149157845053566,46,17,24,1
11,11,0,10,223.093047454022,59,85,50,0
4,5,10,29,263.738340188277,63,91,60,0
16,17,7,21,167.41666880216354,69,68,39,0
19,19,8,25,257.8435960201744,46,47,43,0
16,17,15,3,126.18178114097128,9,83,11,1
13,13,7,10,302.0891377604226,82,65,2,0
4,5,17,28,56.150239922444165,57,82,1,1
19,19,4,22,84.8888970984005,17,73,53,1
18,19,22,26,114.38135614985372,40,71,12,1
11,11,10,12,173.7223469473782,96,57,30,0
5,5,20,2,91.04546667311536,86,58,5,1
8,9,4,4,327.4591022890348,31,50,12,0
4,5,7,9,52.702718307436314,52,47,26,1
2,3,6,21,236.71089253694095,65,41,6,0
2,3,2,27,205.83259376105136,25,67,43,0
19,19,15,12,337.82363776850286,21,3,54,0
2,3,4,14,67.94327940135433,78,17,64,1
2,3,20,9,96.56593370149535,25,36,28,1
19,19,8,7,286.8777487786984,60,76,55,0
14,15,8,2,87.00715290137187,54,48,6,1
11,11,6,19,99.45621487290792,31,26,46,1
1,1,4,28,73.89315749582407,76,78,20,1
19,19,1,22,322.8144917678185,55,41,38,0
3,3,1,13,103.45573611342252,57,4,54,1
19,19,12,19,279.2398992750399,73,81,57,0
14,15,6,18,105.29652512184322,50,53,20,1
4,5,0,18,342.659240937485,39,84,7,0
1,1,4,29,98.78718149005856,29,77,38,1
7,7,0,7,219.18782427133735,28,26,36,0
7,7,3,21,177.46241191688944,35,45,24,0
8,9,7,25,270.8561651794998,1,5,46,0
9,9,1,25,154.50343730440548,29,67,35,0
13,13,0,25,296.433583016599,85,8,22,0
0,0,18,28,99.14105518284492,97,66,20,1
10,11,14,11,171.16634478903228,35,19,32,0
10,11,21,12,74.64241304441896,60,0,33,1
4,5,13,21,200.311548012165,65,98,20,0
9,9,23,11,318.9532237212756,55,85,36,0
1,1,2,20,132.31633553709864,75,5,53,1
13,13,12,4,221.2515365351931,5,62,28,0
13,13,7,12,73.25651592944914,42,73,11,1
6,7,10,21,315.76607740593545,66,83,26,0
3,3,8,13,76.1988724164978,23,46,14,1
19,19,6,8,250.68130038367065,10,15,53,0
19,19,4,8,91.07914822828285,33,97,26,1
7,7,2,24,205.64509071345145,75,7,28,0
2,3,15,22,163.83747225808094,2,37,35,0
8,9,4,24,171.15564887789836,46,80,43,0
12,13,7,5,57.79806319708855,25,39,34,1
5,5,4,16,64.29326274347382,38,54,42,1
18,19,19,26,104.76312931049426,28,23,2,1
15,15,5,23,329.5749891881062,89,83,18,0
13,13,17,27,294.75281004136104,84,66,43,0
14,15,8,21,76.56329158963919,49,28,9,1
8,9,14,29,276.26819119235694,27,44,7,0
13,13,5,19,301.0829421871138,61,46,27,0
4,5,23,4,246.90308402933127,79,38,28,0
5,5,4,24,193.77488965382724,61,42,25,0
5,5,4,3,206.8866132390333,83,2,50,0
3,3,11,22,196.76497340077657,88,64,14,0
18,19,10,9,68.53701329927921,88,49,34,1
7,7,16,16,144.89846482721865,93,65,44,1
10,11,12,9,250.66133984761575,90,4,20,0
19,19,17,19,120.90494353054352,13,73,36,1
3,3,19,18,152.07551610454215,89,41,56,0
14,15,7,16,132.90247362264586,15,4,49,1
6,7,13,24,198.35691164371292,48,39,16,0
0,0,1,18,325.39339746559205,85,93,21,0
10,11,19,19,99.83635767830026,6,55,7,1
6,7,16,7,96.8909741654184,12,8,20,1
2,3,6,29,128.87023874395138,71,63,41,1
5,5,8,22,97.30324445975054,79,72,3,1
17,17,19,23,337.1944615104779,86,50,53,0
10,11,1,21,314.03369199964806,29,91,42,0
15,15,2,1,130.18558476928845,52,97,64,1
12,13,15,0,71.52979906722524,68,15,54,1
7,7,23,28,300.91974733016997,47,87,3,0
12,13,8,13,107.71001834469716,92,82,23,1
9,9,3,17,171.7936800360054,75,85,15,0
5,5,2,22,118.52741541019068,40,51,14,1
7,7,14,26,236.3427493571692,73,58,44,0
10,11,21,29,73.41473117568607,73,40,9,1
9,9,2,2,266.04212160833566,34,33,60,0
18,19,1,9,196.17170372946617,8,15,43,0
1,1,14,23,290.3946069996185,56,9,55,0
18,19,21,10,220.94587675518545,45,75,44,0
7,7,21,20,125.63581073165608,28,66,54,1
2,3,1,12,166.19402144700263,50,89,14,0
17,17,19,7,266.54967618095486,70,19,14,0
11,11,21,19,286.27268239452695,85,88,36,0
13,13,6,14,242.8559672156209,8,4,16,0
9,9,1,10,206.7361010953016,21,3,26,0
5,5,10,8,106.42906024126808,57,69,25,1
12,13,13,9,215.11044713961653,23,76,8,0
12,13,13,28,137.37992515597247,13,85,23,1
5,5,23,3,263.4024865228196,83,72,24,0
12,13,2,2,332.6260678745193,15,95,14,0
16,17,22,19,244.7225257237798,42,48,30,0
11,11,10,17,322.51571989783935,1,98,53,0
4,5,2,25,254.466840736924,19,84,15,0
19,19,14,15,308.45962047609197,24,92,48,0
18,19,12,19,128.1564010683305,87,56,20,1
2,3,9,6,137.1653253188248,77,43,48,1
18,19,1,1,284.90874437588633,61,43,19,0
7,7,19,6,140.61019875469665,21,84,10,1
15,15,10,24,176.66097112791007,96,1,32,0
1,1,5,8,221.00561810313457,85,63,65,0
8,9,0,25,281.1741659762846,91,6,56,0
0,0,21,16,103.66715700255736,97,11,65,1
6,7,2,29,140.96716208918846,63,8,49,1
14,15,3,29,90.05622099927963,10,46,23,1
0,0,17,24,167.25101332973114,76,29,36,0
4,5,11,7,63.51280885157754,73,97,64,1
18,19,11,13,269.416531821262,36,37,18,0
17,17,7,17,153.1524116153047,90,56,47,0
9,9,9,13,141.4916700098908,49,75,11,1
6,7,13,4,258.70148138842535,56,31,29,0
16,17,14,28,269.54075116850646,25,66,9,0
0,0,19,0,204.95930946802255,72,84,2,0
5,5,18,12,226.13318724993093,62,88,65,0
15,15,11,1,67.90989039912918,37,89,10,1
19,19,0,6,69.10391146274762,34,12,34,1
2,3,22,16,290.9840741252238,32,29,7,0
12,13,22,6,264.5728020132665,8,8,29,0
8,9,11,23,282.90274997317744,83,47,8,0
0,0,9,2,167.6613773148446,10,52,52,0
8,9,19,15,205.10529114650257,86,39,45,0
6,7,22,2,112.6652121031669,62,10,39,1
5,5,22,20,146.12848593331307,90,95,64,1
6,7,23,8,225.5722579023231,75,95,31,0
7,7,21,24,222.29412955237245,19,60,4,0
11,11,16,17,340.62865455605777,58,89,17,0
12,13,7,24,161.45498790345283,1,46,1,0
16,17,6,5,62.72256929905774,17,30,36,1
11,11,8,22,236.6009075483845,35,43,46,0
2,3,10,14,132.37184992916983,15,52,39,1
9,9,5,5,73.37549774367737,17,86,1,1
9,9,8,23,155.94099718432204,54,37,40,0
3,3,0,22,339.70554581285273,42,76,36,0
7,7,17,11,314.19331299447765,24,12,46,0
1,1,8,23,223.95233071931804,56,73,9,0
2,3,18,19,313.5882158820257,49,69,49,0
16,17,5,24,138.20240052115892,45,7,20,1
3,3,2,4,197.51984025154417,64,9,60,0
15,15,16,9,308.00650080916006,94,24,4,0
6,7,6,29,327.4588944364186,44,7,25,0
5,5,7,20,230.43824508466653,22,73,15,0
8,9,6,1,251.1872003148407,18,59,24,0
15,15,12,21,204.9986032120761,58,60,37,0
11,11,14,1,248.87511712060595,25,58,9,0
18,19,7,29,160.9309414464605,41,24,28,0
19,19,21,20,301.9820777515989,64,28,49,0
10,11,10,27,52.15216700999661,43,10,21,1
19,19,7,28,299.7868537308984,20,54,11,0
16,17,13,19,58.01477202478471,86,49,17,1
19,19,23,19,311.85419619755555,5,99,52,0
19,19,10,18,178.54224534789037,43,96,13,0
3,3,1,3,265.5760992494753,81,28,37,0
9,9,0,15,204.0151329848019,54,26,29,0
12,13,19,2,271.3257938729137,18,65,37,0
15,15,2,23,277.1727741702449,79,34,65,0
15,15,16,11,210.9198417883196,68,23,57,0
0,0,20,26,81.24348691719135,35,52,24,1
8,9,2,26,190.3003309529691,86,78,44,0
18,19,22,28,169.9168007485588,52,14,42,0
8,9,22,7,107.9292138219316,47,24,50,1
6,7,11,18,304.3552355116053,43,66,8,0
11,11,3,0,135.94634380499494,33,59,17,1
12,13,1,9,157.40159442111897,20,90,6,0
2,3,7,1,121.09466289025218,19,22,53,1
17,17,12,1,254.06102019675976,20,33,63,0
0,0,16,0,167.76985050195344,26,31,62,0
11,11,5,20,214.9388935011615,19,89,46,0
14,15,0,6,151.9888322591612,96,93,1,0
10,11,7,16,285.25446465860966,39,71,8,0
7,7,15,8,284.0853010505581,94,1,33,0
5,5,1,15,249.55998573895965,84,13,41,0
15,15,15,26,164.78134597824757,33,64,2,0
16,17,20,29,344.7347418482531,7,55,35,0
4,5,23,11,114.56309529453404,29,94,17,1
18,19,19,11,84.53209740021677,1,26,64,1
15,15,11,12,321.8113434021376,93,5,42,0
6,7,20,2,165.21341365554468,28,48,59,0
19,19,10,22,180.18617260135213,6,23,65,0
14,15,19,22,219.56526542958153,52,21,61,0
1,1,18,8,259.8344592988664,25,52,8,0
12,13,10,12,211.24438362824503,14,93,17,0
16,17,17,9,51.86572049109588,75,75,3,1
1,1,10,0,137.96755711460688,82,83,7,1
9,9,19,23,145.4991052948386,41,31,26,1
12,13,2,22,281.8026789272524,34,47,31,0
12,13,18,22,221.63543011325325,53,73,2,0
4,5,16,19,238.83696844673156,77,53,39,0
18,19,22,10,189.14929784671116,76,8,63,0
7,7,17,17,59.82324339813875,7,95,55,1
1,1,15,29,150.34244583529116,34,80,8,0
9,9,5,17,219.5734652358748,52,98,58,0
18,19,19,20,102.3815458204562,14,62,23,1
5,5,7,6,206.99627938293744,33,29,32,0
0,0,8,2,194.52612183565785,28,31,30,0
15,15,6,2,313.3642825931163,8,28,20,0
11,11,18,4,60.493560773995334,79,88,29,1
4,5,2,25,150.5126080013918,35,2,36,0
16,17,21,26,50.91940719692237,16,41,50,1
7,7,14,15,269.79083338882907,8,40,33,0
1,1,6,27,333.53486760325336,70,99,51,0
11,11,11,12,276.82586570187317,15,0,39,0
14,15,22,18,111.71238769138068,76,61,30,1
8,9,13,23,206.56624286824373,78,13,5,0
16,17,13,17,309.01925479047645,42,52,54,0
0,0,15,2,175.6164655229619,49,94,10,0
10,11,23,27,124.00835635727718,79,61,21,1
16,17,1,21,294.4744925772463,83,49,51,0
18,19,2,3,210.17551095356444,29,31,15,0
14,15,4,28,325.58374975836426,71,16,20,0
15,15,4,6,86.37693222292086,54,16,14,1
10,11,17,17,86.53898725753615,56,19,18,1
3,3,6,8,305.5470160562048,19,28,31,0
