pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,rain_forecast,collision
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
3,3,20,13,169.95750382333205,13,90,26,0,7,0,0
7,7,2,9,222.7984068663637,57,29,6,3,5,0,0
8,9,9,5,274.8413598231331,19,96,64,2,8,1,0
10,11,6,5,334.4878483857173,34,1,60,8,6,0,0
7,7,7,17,256.061835035615,96,53,37,5,8,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
4,5,22,22,222.70838192790484,94,79,17,5,8,0,0
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
14,15,7,26,344.19972019393293,15,38,13,3,4,0,0
5,5,7,4,166.09869038069513,47,8,36,7,7,0,0
2,3,14,18,181.90559099343895,68,51,56,3,6,0,0
9,9,8,6,323.0467858434992,21,90,32,0,18,0,0
16,17,11,18,244.95647125601457,57,46,52,1,7,0,0
7,7,14,22,158.2359928679828,40,60,1,9,1,0,0
15,15,21,27,252.30311734744117,14,94,30,3,4,0,0
13,13,18,16,259.8594231387407,45,59,12,9,6,0,0
12,13,15,14,170.2223653703386,66,33,62,2,19,0,0
12,13,15,14,170.2223653703386,66,33,62,2,19,0,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
5,5,13,2,290.5158378284678,69,42,45,0,1,1,0
11,11,0,0,168.12050163923644,48,16,10,6,9,0,0
2,3,21,1,294.90023237578083,17,23,49,2,2,1,0
1,1,8,19,263.24400795163666,86,45,44,2,9,0,0
6,7,22,23,164.27113480057082,17,66,41,7,1,0,0
18,19,1,27,250.22347353345677,25,37,48,5,1,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
12,13,19,17,218.0879092641598,13,29,25,4,2,0,0
7,7,10,11,204.34700401588415,97,36,18,10,3,0,0
13,13,23,10,267.3439085841258,60,96,57,9,2,0,0
4,5,22,22,222.70838192790484,94,79,17,5,8,0,0
12,13,4,0,325.3761335426801,0,21,61,0,1,0,0
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
9,9,8,6,323.0467858434992,21,90,32,0,18,0,0
1,1,5,5,168.84887961052485,79,80,39,11,8,0,0
10,11,12,23,157.73140591216733,42,37,1,11,8,0,0
19,19,22,22,265.4156031368159,45,10,29,8,10,0,0
7,7,4,15,173.49934882889798,12,49,34,1,19,0,0
6,7,10,1,229.6546964351318,97,70,37,3,5,0,0
19,19,9,8,212.62543010223897,30,85,56,1,20,0,0
19,19,15,2,345.7392224999398,57,15,3,3,8,0,0
4,5,2,4,202.6115401796872,22,63,24,5,8,0,0
9,9,21,6,243.5580329119848,52,89,24,1,19,0,0
13,13,16,4,321.30140225357917,3,7,4,9,6,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
2,3,12,0,168.05485781372593,96,40,7,3,14,0,0
18,19,1,27,250.22347353345677,25,37,48,5,1,0,0
0,0,10,12,271.41146638334084,98,1,7,8,8,0,0
10,11,8,24,183.9109989397168,6,39,40,6,6,0,0
7,7,19,6,240.83235635256736,77,92,25,7,3,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
12,13,22,20,289.17937656630056,81,6,58,9,8,0,0
13,13,13,13,229.95575724907084,52,28,61,1,11,0,0
2,3,0,26,173.45492802462942,77,98,32,2,8,0,0
7,7,14,22,158.2359928679828,40,60,1,9,1,0,0
13,13,12,13,187.9856955079132,27,38,57,3,10,0,0
1,1,12,1,236.84615867005903,96,81,31,3,19,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
1,1,2,13,188.23973258902393,51,46,28,7,8,0,0
10,11,7,27,285.9038392841369,69,14,61,4,7,0,0
1,1,17,21,256.59828306198284,15,38,26,9,7,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
6,7,16,13,160.175154554518,11,38,24,1,5,0,0
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
8,9,14,3,235.5058914745959,5,5,19,4,3,1,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
1,1,22,2,318.24822252293984,44,94,24,2,3,0,0
12,13,9,24,311.99059973162537,3,46,61,9,8,0,0
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
12,13,15,14,170.2223653703386,66,33,62,2,19,0,0
1,1,12,1,236.84615867005903,96,81,31,3,19,0,0
13,13,21,22,280.95222278783183,77,95,51,8,10,0,0
18,19,2,0,305.0927879322473,59,26,38,2,15,0,0
8,9,17,6,187.84825119965208,92,66,33,10,7,0,0
2,3,6,4,326.3704263265373,81,33,53,10,9,0,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
10,11,5,15,243.11609256389983,66,2,28,3,20,0,0
13,13,19,14,288.30465539451967,39,88,60,1,8,0,0
8,9,12,12,164.37555108455405,13,94,53,5,15,0,0
0,0,8,10,272.5069487087373,91,76,26,2,10,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
8,9,1,18,217.28824682641164,75,81,37,4,1,0,0
18,19,9,8,326.9663633598862,9,33,22,0,10,0,0
16,17,18,8,202.0311179606378,52,50,15,6,2,0,0
1,1,12,1,236.84615867005903,96,81,31,3,19,0,0
6,7,16,13,160.175154554518,11,38,24,1,5,0,0
2,3,0,3,198.24861808802737,73,55,65,1,9,1,0
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
4,5,22,22,222.70838192790484,94,79,17,5,8,0,0
11,11,23,1,315.8497176830321,66,85,1,0,5,1,0
14,15,8,15,323.0869348948863,99,89,19,5,4,0,0
7,7,7,17,256.061835035615,96,53,37,5,8,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
14,15,7,26,344.19972019393293,15,38,13,3,4,0,0
13,13,10,25,195.57227495076756,30,94,20,1,9,0,0
5,5,7,4,166.09869038069513,47,8,36,7,7,0,0
2,3,12,0,168.05485781372593,96,40,7,3,14,0,0
16,17,18,8,202.0311179606378,52,50,15,6,2,0,0
15,15,16,6,234.44196410668283,22,19,54,5,12,0,0
10,11,9,4,340.2452357977818,84,77,40,10,7,0,0
9,9,18,22,296.8348608391542,8,2,23,0,3,0,0
14,15,8,15,323.0869348948863,99,89,19,5,4,0,0
0,0,5,2,162.67415449774234,18,33,18,0,4,1,0
17,17,23,14,193.439456847731,57,64,11,5,2,0,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
16,17,17,24,261.34283358749735,78,40,11,3,8,0,0
17,17,22,4,178.32314494548274,10,43,28,2,3,1,0
8,9,8,4,155.98596885341016,55,15,25,3,9,1,0
2,3,14,15,201.75594012643856,98,42,56,2,12,0,0
4,5,19,2,319.16364890792,53,71,3,1,10,0,0
1,1,4,1,170.51038969125162,38,50,29,0,13,0,0
4,5,23,11,307.95357703041896,99,31,15,4,18,0,0
10,11,5,15,243.11609256389983,66,2,28,3,20,0,0
2,3,0,26,173.45492802462942,77,98,32,2,8,0,0
11,11,3,14,275.7819273890365,86,33,48,5,16,0,0
2,3,8,5,257.9133935462643,98,25,28,7,8,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
0,0,16,26,184.22792742983657,91,97,44,3,1,0,0
16,17,3,10,251.9087828242059,93,34,34,4,20,0,0
5,5,22,14,202.76544002579635,19,64,55,3,3,0,0
7,7,10,11,204.34700401588415,97,36,18,10,3,0,0
8,9,14,3,235.5058914745959,5,5,19,4,3,1,0
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
18,19,1,27,250.22347353345677,25,37,48,5,1,0,0
10,11,8,24,183.9109989397168,6,39,40,6,6,0,0
0,0,16,26,184.22792742983657,91,97,44,3,1,0,0
4,5,20,8,209.3012581176879,70,31,43,5,14,0,0
10,11,5,15,243.11609256389983,66,2,28,3,20,0,0
4,5,20,8,209.3012581176879,70,31,43,5,14,0,0
16,17,3,10,251.9087828242059,93,34,34,4,20,0,0
10,11,7,27,285.9038392841369,69,14,61,4,7,0,0
12,13,20,15,317.8690392019962,68,57,14,4,5,0,0
0,0,16,11,297.9395838670174,89,81,49,8,1,0,0
7,7,19,20,237.76145657879272,18,8,52,10,7,0,0
7,7,18,14,213.71829471945665,20,64,28,3,3,0,0
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
19,19,16,0,204.0132893457497,18,31,18,7,10,0,0
18,19,2,0,305.0927879322473,59,26,38,2,15,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
13,13,14,1,292.1396265053286,84,79,35,1,18,0,0
13,13,12,13,187.9856955079132,27,38,57,3,10,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
4,5,20,8,209.3012581176879,70,31,43,5,14,0,0
1,1,2,1,248.5417372577444,56,79,8,2,19,0,0
13,13,23,10,267.3439085841258,60,96,57,9,2,0,0
16,17,11,18,244.95647125601457,57,46,52,1,7,0,0
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
12,13,20,15,317.8690392019962,68,57,14,4,5,0,0
10,11,23,15,270.23782028662555,41,44,17,0,17,0,0
2,3,14,18,181.90559099343895,68,51,56,3,6,0,0
13,13,16,24,154.65914213326042,62,24,28,4,2,0,0
1,1,22,22,343.6899828188191,8,21,6,4,7,0,0
10,11,9,4,340.2452357977818,84,77,40,10,7,0,0
17,17,14,0,325.43169421826434,2,53,23,10,10,0,0
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
10,11,7,27,285.9038392841369,69,14,61,4,7,0,0
2,3,18,21,336.18569190093683,10,41,29,5,4,0,0
9,9,8,8,298.9404561240167,58,82,2,2,10,0,0
8,9,18,3,151.8603297765923,79,47,50,2,10,0,0
19,19,16,13,257.9839316695751,49,46,23,1,10,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
4,5,18,21,174.12476631786458,42,34,29,9,3,0,0
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
4,5,2,4,202.6115401796872,22,63,24,5,8,0,0
17,17,10,11,247.85976290803129,80,84,65,0,6,0,0
0,0,5,10,204.960772954588,61,49,27,11,6,0,0
3,3,5,7,192.04359543117903,15,76,28,6,5,0,0
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
13,13,9,0,151.51788663197095,68,38,35,1,9,1,0
8,9,7,15,270.7598467867824,95,26,3,1,14,0,0
8,9,9,10,246.78650605289448,84,9,37,5,4,0,0
13,13,10,8,186.3473485937284,3,51,8,5,6,0,0
9,9,8,6,323.0467858434992,21,90,32,0,18,0,0
2,3,14,18,181.90559099343895,68,51,56,3,6,0,0
13,13,13,13,229.95575724907084,52,28,61,1,11,0,0
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
1,1,5,13,321.18293049236945,16,6,59,7,9,0,0
16,17,23,6,304.613000536817,20,40,32,6,8,0,0
5,5,2,10,345.19772520920276,75,23,56,4,2,0,0
7,7,2,9,222.7984068663637,57,29,6,3,5,0,0
9,9,20,7,316.60069164446213,24,42,54,2,14,0,0
10,11,9,1,265.2148558256683,2,23,36,0,5,1,0
3,3,6,10,249.46222834014827,60,52,31,9,7,0,0
4,5,19,2,319.16364890792,53,71,3,1,10,0,0
2,3,0,26,173.45492802462942,77,98,32,2,8,0,0
1,1,5,5,168.84887961052485,79,80,39,11,8,0,0
3,3,9,9,269.31822002763505,48,91,43,5,14,0,0
0,0,5,10,204.960772954588,61,49,27,11,6,0,0
7,7,23,19,339.7670502449868,74,5,40,0,10,0,0
6,7,22,23,164.27113480057082,17,66,41,7,1,0,0
10,11,8,24,183.9109989397168,6,39,40,6,6,0,0
9,9,12,20,293.525932427317,13,32,10,1,3,0,0
5,5,2,10,345.19772520920276,75,23,56,4,2,0,0
19,19,22,22,265.4156031368159,45,10,29,8,10,0,0
