pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,collision
Leclerc,Ferrari,Las Vegas,24,103.24738116913663,55,39,56,5,16,1
Hadjar,Racing Bulls,Shanghai,25,185.22849300635863,33,65,28,5,5,0
Norris,McLaren,Jeddah,20,56.24561997764367,92,75,14,8,6,1
Norris,McLaren,Zandvoort,8,334.85200740979224,21,46,21,7,11,1
Bearman,Haas,Imola,18,158.94506689494395,68,92,10,5,11,1
Leclerc,Ferrari,Budapest,0,196.33961667048948,95,41,38,5,18,0
Albon,Williams,Abu Dhabi,9,85.87500813492372,82,27,14,9,2,1
Lawson,Racing Bulls,Barcelona,5,188.0197679008936,41,66,7,0,13,0
Colapinto,Alpine,Jeddah,23,259.3314523222047,78,90,4,11,4,0
Hamilton,Ferrari,Montreal,28,217.3828160833888,33,2,65,11,16,1
Russel,Mercedes,Abu Dhabi,8,179.41226018631784,91,7,39,6,6,0
Tsunoda,Red Bull Racing,Miami,4,183.48830098541706,42,86,64,11,3,0
Bearman,Haas,Las Vegas,4,308.79788436244974,67,86,28,2,18,0
Sainz,Williams,Silverstone,15,99.26220027555829,57,26,14,8,18,1
Russel,Mercedes,Imola,23,103.58564138152138,83,23,59,10,17,1
Gasly,Alpine,Miami,17,51.32405085618874,55,7,14,11,4,1
Tsunoda,Red Bull Racing,Mexico City,8,246.43780319756775,33,68,27,2,4,0
Hadjar,Racing Bulls,Miami,8,189.08056159887593,13,15,61,10,14,1
Albon,Williams,Montreal,13,133.3347849760808,34,14,15,7,14,1
Antonelli,Mercedes,Barcelona,14,328.4555030772017,37,2,32,5,18,0
Bearman,Haas,Monza,0,216.8114099137062,72,33,10,7,2,0
Antonelli,Mercedes,Jeddah,22,121.72228393396016,28,61,43,8,16,1
Gasly,Alpine,Jeddah,28,305.57469815752927,55,60,57,11,8,1
Leclerc,Ferrari,Abu Dhabi,23,313.56912617749407,5,1,30,9,6,0
Colapinto,Alpine,Shanghai,22,347.31139677442826,59,33,41,10,8,0
Verstappen,Red Bull,Miami,2,144.96612718772633,21,77,10,3,13,1
Alonso,Aston Martin,Lusail,29,177.4923883191756,74,62,62,3,5,0
Leclerc,Ferrari,Spielberg,22,195.39845669879014,10,73,52,2,12,1
Lawson,Racing Bulls,Sao Paulo,8,232.27635887554248,11,41,28,5,9,0
Ocon,Haas,Spa,11,339.2998035069327,32,66,37,0,10,0
Russel,Mercedes,Silverstone,12,169.8121793999936,98,61,61,6,20,1
Hadjar,Racing Bulls,Baku,11,206.98922943732748,0,8,21,4,14,0
Stroll,Aston Martin,Las Vegas,26,319.45578760228653,7,65,26,11,19,1
Tsunoda,Red Bull Racing,Abu Dhabi,5,148.0844008193806,23,4,50,0,17,1
Lawson,Racing Bulls,Baku,21,199.5918729182127,74,51,48,9,7,0
Alonso,Aston Martin,Silverstone,3,152.99344407084718,65,82,26,2,9,0
Lawson,Racing Bulls,Abu Dhabi,19,181.27007394219265,85,49,37,7,15,1
Sainz,Williams,Austin,22,333.3361057219603,91,66,61,2,4,0
Hulkenberg,Sauber,Miami,1,249.55290117323233,29,59,11,5,5,0
Hulkenberg,Sauber,Austin,25,290.3159843693066,49,44,10,4,13,1
Antonelli,Mercedes,Lusail,2,175.68128783704236,6,54,22,1,15,0
Gasly,Alpine,Sao Paulo,19,285.5588595125711,98,93,40,9,16,1
Bortoleto,Sauber,Spa,3,270.1312499010721,92,51,63,5,14,0
Lawson,Racing Bulls,Spa,18,176.49859714630836,14,86,63,11,10,0
Bearman,Haas,Las Vegas,13,188.7173430172526,85,91,31,11,10,0
Lawson,Racing Bulls,Lusail,21,189.23285677548776,18,39,27,4,9,0
Tsunoda,Red Bull Racing,Monza,22,79.10700822303014,0,78,49,8,9,1
Bortoleto,Sauber,Mexico City,24,95.63208658691622,98,94,15,8,17,1
Hulkenberg,Sauber,Las Vegas,27,195.00992392023616,31,14,36,4,6,0
Stroll,Aston Martin,Zandvoort,22,125.06922215904895,69,56,34,7,1,1
Piastri,McLaren,Austin,5,201.98525055842285,38,95,43,2,6,0
Hulkenberg,Sauber,Spielberg,19,119.44562367428436,27,20,58,2,20,1
Norris,McLaren,Miami,18,65.39535448680522,67,90,40,8,3,1
Norris,McLaren,Miami,26,273.2432917869388,67,77,48,11,4,1
Russel,Mercedes,Imola,22,141.9910835444852,59,62,49,9,20,1
Russel,Mercedes,Lusail,16,114.9553657173226,84,63,53,3,8,1
Hadjar,Racing Bulls,Austin,7,331.8182374517148,72,73,8,11,13,1
Tsunoda,Red Bull Racing,Singapore,0,142.39323339767057,18,22,18,11,2,1
Hadjar,Racing Bulls,Sakhir,28,342.36183692650695,28,32,4,7,16,1
Tsunoda,Red Bull Racing,Spielberg,28,51.22128857095031,84,16,26,0,16,1
Sainz,Williams,Imola,19,190.28267073223262,47,20,7,4,20,1
Hadjar,Racing Bulls,Lusail,8,140.67335378171867,2,89,60,10,16,1
Colapinto,Alpine,Monaco,26,287.6310569067742,22,40,34,8,13,1
Russel,Mercedes,Silverstone,28,88.77124444172253,28,59,39,0,10,1
Hamilton,Ferrari,Lusail,0,325.1784660790973,84,39,18,8,8,0
Sainz,Williams,Spielberg,8,283.63357126985983,0,47,51,0,7,0
Hamilton,Ferrari,Mexico City,3,94.50907642327323,68,5,40,7,20,1
Stroll,Aston Martin,Baku,19,182.75985440849968,94,27,25,8,5,0
Verstappen,Red Bull,Sakhir,16,230.79331336664117,62,41,23,1,9,0
Ocon,Haas,Spielberg,0,310.50035720848877,4,40,65,5,3,0
Leclerc,Ferrari,Monaco,22,250.50167083972525,55,48,19,9,5,0
Ocon,Haas,Spa,5,266.3433393843341,80,53,15,2,2,0
Russel,Mercedes,Jeddah,14,173.1708415961916,17,18,39,10,16,1
Albon,Williams,Austin,6,157.60698334179514,32,82,47,0,4,0
Colapinto,Alpine,Budapest,15,323.7360490965831,49,49,3,10,13,1
Colapinto,Alpine,Miami,22,316.38615239855,68,73,43,4,5,0
Russel,Mercedes,Suzuka,27,275.0958977374612,7,72,21,3,18,1
Norris,McLaren,Spa,2,320.25902820648673,70,80,65,11,17,1
Alonso,Aston Martin,Singapore,7,257.05505310680473,29,3,57,6,16,1
Albon,Williams,Sao Paulo,6,161.3309880957848,63,20,8,8,6,0
Gasly,Alpine,Singapore,1,134.25834919764102,89,40,43,4,14,1
Sainz,Williams,Sakhir,18,219.5642365701324,34,20,16,6,10,0
Antonelli,Mercedes,Melbourne,7,101.07921147666107,99,41,54,8,16,1
Lawson,Racing Bulls,Monaco,18,77.38170510973949,1,34,17,6,8,1
Sainz,Williams,Miami,25,229.25213148460625,92,98,35,8,10,0
Stroll,Aston Martin,Spielberg,15,281.3151392698201,20,75,25,6,20,1
Alonso,Aston Martin,Las Vegas,6,162.6463747555289,55,21,10,11,18,1
Leclerc,Ferrari,Jeddah,25,119.14749957716273,8,18,15,11,13,1
Norris,McLaren,Mexico City,5,200.12487116947418,91,97,12,1,5,0
Leclerc,Ferrari,Singapore,26,302.04930317227627,82,68,16,10,2,1
Hamilton,Ferrari,Austin,8,51.54560713845374,73,67,61,3,15,1
Alonso,Aston Martin,Jeddah,24,224.049066393609,94,61,34,2,4,0
Bearman,Haas,Imola,25,226.5669172845945,78,81,37,9,8,0
Bearman,Haas,Austin,29,56.884453086279294,30,70,43,4,3,1
Colapinto,Alpine,Imola,5,166.7814854870603,44,48,28,2,2,0
Antonelli,Mercedes,Baku,5,220.66111427179206,38,12,55,0,9,0
Hadjar,Racing Bulls,Jeddah,10,154.69156255126902,95,29,47,3,6,0
Sainz,Williams,Sakhir,28,136.2989517935522,25,88,48,3,1,1
Antonelli,Mercedes,Montreal,11,138.35329440805742,8,38,19,1,6,1
Gasly,Alpine,Suzuka,21,194.15588006544496,59,55,23,7,6,0
Hamilton,Ferrari,Budapest,2,129.43443580102235,24,13,29,8,12,1
Antonelli,Mercedes,Austin,19,118.74671193484437,23,23,37,8,2,1
Norris,McLaren,Zandvoort,17,179.2240572508891,3,81,2,2,16,1
Albon,Williams,Austin,23,98.5530669965754,9,47,62,6,15,1
Ocon,Haas,Imola,16,103.71432544178103,25,10,44,5,10,1
Albon,Williams,Monza,10,216.99955387879535,92,24,31,2,3,0
Leclerc,Ferrari,Shanghai,28,128.0743156284078,9,22,16,8,1,1
Colapinto,Alpine,Las Vegas,25,334.6259038379257,0,84,8,0,3,1
Stroll,Aston Martin,Spa,18,192.22486191292592,13,66,11,2,4,0
Verstappen,Red Bull,Imola,7,215.99550816390786,11,72,1,9,20,1
Lawson,Racing Bulls,Austin,21,110.85601854632068,11,46,58,10,7,1
Lawson,Racing Bulls,Spielberg,4,343.98940578666094,37,73,34,9,2,0
Hadjar,Racing Bulls,Spa,0,221.20876198449986,75,66,24,7,16,1
Stroll,Aston Martin,Spielberg,7,198.65788761888965,82,21,33,0,15,0
Verstappen,Red Bull,Silverstone,18,196.1359735375363,9,54,24,7,8,0
Piastri,McLaren,Montreal,25,204.3491828731614,84,80,58,2,8,0
Bearman,Haas,Monza,1,323.95687120797317,0,23,22,1,20,0
Ocon,Haas,Spielberg,2,51.19071525443798,78,7,19,8,14,1
Piastri,McLaren,Barcelona,20,304.21379407810065,82,18,17,11,3,0
Alonso,Aston Martin,Monza,9,95.68966500385694,26,47,19,9,12,1
Tsunoda,Red Bull Racing,Silverstone,18,121.66899097236958,27,59,15,10,8,1
Lawson,Racing Bulls,Silverstone,4,227.27359743985417,26,69,48,6,14,1
Verstappen,Red Bull,Barcelona,8,245.27818806526423,11,17,34,1,12,0
Hulkenberg,Sauber,Monaco,17,130.67365987160105,54,63,10,8,2,1
Lawson,Racing Bulls,Silverstone,28,174.48240564090773,26,89,61,7,12,1
Bortoleto,Sauber,Abu Dhabi,10,256.08515769844513,83,74,2,3,18,0
Piastri,McLaren,Sakhir,21,130.86311924648825,97,12,35,1,5,1
Gasly,Alpine,Lusail,4,206.16053343410292,22,0,65,9,18,1
Russel,Mercedes,Austin,16,109.8299993951062,13,88,25,10,16,1
Hadjar,Racing Bulls,Zandvoort,28,99.83097605305746,50,54,11,6,2,1
Stroll,Aston Martin,Jeddah,29,273.38668106523227,81,36,60,7,15,1
Norris,McLaren,Shanghai,3,327.03169364653434,62,86,36,0,13,0
Leclerc,Ferrari,Abu Dhabi,26,213.23950027969062,88,23,14,10,13,1
Piastri,McLaren,Las Vegas,25,322.3973384362972,1,82,63,3,10,1
Lawson,Racing Bulls,Monza,17,270.53786807761225,50,88,48,1,8,0
Antonelli,Mercedes,Melbourne,6,234.78069123798238,5,21,47,11,11,1
Gasly,Alpine,Monaco,25,111.76077954595048,0,61,56,2,19,1
Hulkenberg,Sauber,Las Vegas,15,156.12471104018374,65,58,27,7,11,1
Bortoleto,Sauber,Sao Paulo,9,279.0303872076068,62,44,8,9,10,0
Alonso,Aston Martin,Austin,20,239.7173471823521,5,15,60,7,5,0
Gasly,Alpine,Spielberg,13,121.8287188764841,88,44,62,6,1,1
Ocon,Haas,Zandvoort,21,185.17078413104733,88,6,38,1,4,0
Hamilton,Ferrari,Singapore,5,278.7141752924881,42,25,62,10,8,0
Albon,Williams,Miami,0,348.5737616751961,42,81,42,7,19,1
Gasly,Alpine,Monza,23,326.3758373021574,53,90,57,1,19,1
Sainz,Williams,Las Vegas,9,289.6605943055078,96,75,35,7,18,1
Piastri,McLaren,Las Vegas,6,212.54269892740186,89,77,40,6,17,1
Alonso,Aston Martin,Barcelona,25,170.15504271008396,24,22,32,0,18,1
Norris,McLaren,Budapest,10,326.1396253718094,57,7,22,11,2,0
Russel,Mercedes,Las Vegas,4,302.44331678890626,24,71,60,0,2,0
Bearman,Haas,Zandvoort,4,202.7503894271336,77,18,27,10,16,1
Hamilton,Ferrari,Spielberg,17,344.7944689361659,93,75,8,3,7,0
Stroll,Aston Martin,Zandvoort,10,319.66726790227295,57,26,37,10,11,1
Gasly,Alpine,Baku,13,146.92558276328376,7,49,32,9,1,1
Bearman,Haas,Lusail,8,220.7487598917373,34,12,18,1,6,0
Colapinto,Alpine,Miami,28,281.6115812725889,17,91,8,9,11,1
Sainz,Williams,Spa,2,108.96295466674607,89,44,47,4,11,1
Ocon,Haas,Jeddah,28,155.35420190843422,23,83,7,6,12,1
Colapinto,Alpine,Monaco,20,283.800541429592,2,72,22,0,18,1
Leclerc,Ferrari,Mexico City,19,110.99536140886957,90,77,14,7,14,1
Alonso,Aston Martin,Melbourne,19,200.69274254207437,74,23,63,11,17,1
Hadjar,Racing Bulls,Sao Paulo,26,257.57978928943766,12,26,32,10,6,1
Antonelli,Mercedes,Spielberg,8,264.44122818598635,42,63,60,4,18,0
Ocon,Haas,Las Vegas,23,191.21469727073912,94,33,8,9,3,0
Tsunoda,Red Bull Racing,Barcelona,25,160.07255992972696,66,30,22,1,8,0
Hamilton,Ferrari,Montreal,15,177.99745715672296,11,5,16,1,19,0
Bearman,Haas,Miami,8,169.36432589568628,65,53,5,3,14,0
Hulkenberg,Sauber,Las Vegas,21,343.1354296604834,13,36,6,3,9,0
Antonelli,Mercedes,Mexico City,16,322.471675481262,45,16,30,1,10,0
Colapinto,Alpine,Shanghai,22,347.31139677442826,59,33,41,10,8,0
Colapinto,Alpine,Spielberg,2,263.94803954941096,46,0,28,9,2,0
Ocon,Haas,Lusail,6,308.8968561231722,81,35,47,1,4,0
Russel,Mercedes,Spielberg,25,194.72617979212157,21,89,55,4,8,0
Bortoleto,Sauber,Jeddah,15,262.9598517325092,42,96,5,1,14,0
Bearman,Haas,Shanghai,14,340.9024399185356,60,43,18,2,11,0
Russel,Mercedes,Barcelona,3,173.5339440515446,63,68,43,9,2,0
Piastri,McLaren,Austin,18,214.34840435847244,74,85,35,11,4,0
Antonelli,Mercedes,Budapest,8,230.08933630195924,56,95,61,0,4,0
Ocon,Haas,Shanghai,1,234.97813631214964,13,64,33,1,14,0
Bortoleto,Sauber,Silverstone,23,159.16937899417067,63,62,41,9,9,0
Antonelli,Mercedes,Mexico City,11,223.80646854190135,72,27,11,4,12,0
Alonso,Aston Martin,Spa,3,230.49340218020632,5,12,59,4,20,0
Ocon,Haas,Mexico City,15,234.6407146210359,28,67,18,3,1,0
Bortoleto,Sauber,Silverstone,20,203.364865954307,76,26,25,2,4,0
Bortoleto,Sauber,Imola,6,180.11263955051044,64,86,23,2,6,0
Hamilton,Ferrari,Montreal,6,181.5058647167785,31,77,21,9,5,0
Hulkenberg,Sauber,Monza,22,164.72885035418565,7,20,15,4,10,0
Lawson,Racing Bulls,Spielberg,27,182.4996419428544,36,64,14,0,5,0
Bortoleto,Sauber,Jeddah,0,263.3939550697225,70,37,10,4,19,0
Tsunoda,Red Bull Racing,Budapest,3,154.60999278729594,1,46,47,5,20,0
Piastri,McLaren,Barcelona,9,225.7563298601591,77,76,2,1,8,0
Sainz,Williams,Abu Dhabi,10,204.62252981780355,68,22,1,1,15,0
Bortoleto,Sauber,Monza,19,217.34803326604862,77,58,21,3,6,0
Stroll,Aston Martin,Sakhir,1,305.48406276725194,8,3,61,0,1,0
Bearman,Haas,Mexico City,10,244.35598681418105,0,97,52,2,5,0
Albon,Williams,Melbourne,5,241.50313054112087,64,9,47,2,8,0
Alonso,Aston Martin,Monaco,3,195.1873446157372,14,74,45,2,2,0
Colapinto,Alpine,Spielberg,19,314.0552523196135,37,0,61,5,4,0
Russel,Mercedes,Mexico City,1,154.96708734228505,65,55,16,5,6,0
Antonelli,Mercedes,Monaco,10,346.73020517713513,44,5,43,2,10,0
Hadjar,Racing Bulls,Sao Paulo,4,293.9504273137536,26,67,51,2,18,0
Antonelli,Mercedes,Sakhir,14,272.3768284789914,36,71,43,5,9,0
Russel,Mercedes,Mexico City,1,154.96708734228505,65,55,16,5,6,0
Russel,Mercedes,Imola,14,231.67242623604687,12,69,12,7,4,0
Hamilton,Ferrari,Spa,4,152.78424262087717,30,82,36,0,3,0
Russel,Mercedes,Las Vegas,6,153.860949407735,71,81,21,11,10,0
Hadjar,Racing Bulls,Las Vegas,13,155.7171812633224,23,75,37,8,9,0
Albon,Williams,Silverstone,24,200.26718973855455,7,5,43,9,1,0
Sainz,Williams,Zandvoort,11,194.87709395705252,73,97,55,2,13,0
Colapinto,Alpine,Mexico City,20,240.858596721815,49,79,38,7,2,0
Norris,McLaren,Montreal,2,189.95795497249716,39,72,59,9,9,0
Stroll,Aston Martin,Sakhir,15,325.3280764088215,75,88,53,2,20,0
Lawson,Racing Bulls,Las Vegas,14,242.88818643462156,49,26,62,5,11,0
Colapinto,Alpine,Melbourne,20,308.4469240785383,62,57,11,0,6,0
Sainz,Williams,Imola,21,331.46657219302466,31,48,65,5,8,0
Tsunoda,Red Bull Racing,Budapest,3,154.60999278729594,1,46,47,5,20,0
Antonelli,Mercedes,Suzuka,12,154.5692895523675,75,74,40,5,12,0
Hadjar,Racing Bulls,Lusail,8,218.4636107856892,1,33,6,2,5,0
Hulkenberg,Sauber,Monza,19,272.31668958396807,68,30,10,9,1,0
Verstappen,Red Bull,Melbourne,9,299.20584011272064,84,74,34,6,3,0
Stroll,Aston Martin,Monza,8,299.34251537604297,10,8,3,4,18,0
Tsunoda,Red Bull Racing,Miami,4,183.48830098541706,42,86,64,11,3,0
Verstappen,Red Bull,Suzuka,13,348.805526191394,11,24,19,11,10,0
Bearman,Haas,Monaco,7,238.8006078668307,24,51,2,1,5,0
Bortoleto,Sauber,Jeddah,0,263.3939550697225,70,37,10,4,19,0
Gasly,Alpine,Montreal,9,301.08342653854334,37,27,30,6,8,0
Albon,Williams,Silverstone,24,200.26718973855455,7,5,43,9,1,0
Lawson,Racing Bulls,Spa,13,256.13433546634354,91,24,57,2,18,0
Tsunoda,Red Bull Racing,Abu Dhabi,22,327.2508132051096,70,25,49,9,6,0
Antonelli,Mercedes,Barcelona,17,304.3939435161204,49,88,54,8,2,0
Tsunoda,Red Bull Racing,Sao Paulo,3,241.94988637569304,24,0,11,4,10,0
Hulkenberg,Sauber,Imola,1,208.74612109214164,87,76,39,7,9,0
Sainz,Williams,Lusail,22,307.499039667943,44,90,40,1,1,0
Antonelli,Mercedes,Spielberg,15,250.65386189430137,74,6,27,11,5,0
Lawson,Racing Bulls,Sakhir,6,318.29550293214623,85,52,46,4,7,0
Hamilton,Ferrari,Budapest,15,338.9167965794984,70,68,46,6,3,0
Russel,Mercedes,Las Vegas,22,213.12785229808753,84,39,5,5,1,0
Russel,Mercedes,Imola,14,231.67242623604687,12,69,12,7,4,0
Verstappen,Red Bull,Silverstone,18,196.1359735375363,9,54,24,7,8,0
Colapinto,Alpine,Baku,0,205.38178764288045,23,47,38,2,5,0
Ocon,Haas,Baku,4,165.24032539098968,64,45,6,11,2,0
Ocon,Haas,Abu Dhabi,17,269.91296458490075,32,64,62,10,3,0
Piastri,McLaren,Budapest,17,302.0235166319699,45,96,14,5,8,0
Sainz,Williams,Lusail,7,237.22820953000183,1,1,32,10,5,0
Lawson,Racing Bulls,Mexico City,14,155.7450658157839,81,34,8,3,18,0
Bearman,Haas,Zandvoort,28,173.6240075637519,19,91,57,0,7,0
Gasly,Alpine,Melbourne,21,167.3739346691892,21,67,28,5,1,0
Stroll,Aston Martin,Spielberg,18,235.42208027418332,95,95,8,8,5,0
Gasly,Alpine,Mexico City,23,309.22050737041354,18,88,61,8,7,0
Piastri,McLaren,Austin,5,201.98525055842285,38,95,43,2,6,0
Sainz,Williams,Spa,1,197.61847951810114,33,63,10,4,10,0
Piastri,McLaren,Sakhir,13,239.73880689129305,25,1,47,6,1,0
Sainz,Williams,Austin,22,333.3361057219603,91,66,61,2,4,0
Norris,McLaren,Spielberg,5,153.61026355732926,25,15,20,1,9,0
Sainz,Williams,Silverstone,18,237.25035776077544,88,80,56,9,1,0
Albon,Williams,Abu Dhabi,26,156.07995815955394,50,80,29,3,5,0
Alonso,Aston Martin,Barcelona,19,245.40054219376196,73,57,15,11,7,0
Gasly,Alpine,Mexico City,11,300.7028192965084,92,49,60,8,6,0
Lawson,Racing Bulls,Lusail,21,189.23285677548776,18,39,27,4,9,0
Piastri,McLaren,Suzuka,22,162.62202982594036,74,32,11,0,8,0
Hadjar,Racing Bulls,Abu Dhabi,6,287.4999461847212,57,62,49,0,4,0
Stroll,Aston Martin,Sao Paulo,20,293.57709949237886,64,47,20,10,2,0
Bearman,Haas,Sao Paulo,25,221.99782547746486,24,20,8,3,7,0
Stroll,Aston Martin,Spielberg,14,338.4569047791073,87,78,37,6,1,0
Hulkenberg,Sauber,Miami,1,249.55290117323233,29,59,11,5,5,0
Alonso,Aston Martin,Montreal,22,304.96203041502343,82,58,18,8,10,0
Hamilton,Ferrari,Imola,27,267.4237482765773,75,87,58,0,9,0
Antonelli,Mercedes,Spielberg,8,264.44122818598635,42,63,60,4,18,0
Ocon,Haas,Zandvoort,29,223.20502812486762,27,82,65,0,8,0
Norris,McLaren,Barcelona,18,336.84874321376896,48,42,50,0,1,0
Norris,McLaren,Sao Paulo,9,206.22080487942216,53,74,62,2,18,0
Colapinto,Alpine,Zandvoort,0,233.59022898334945,75,74,17,1,2,0
Piastri,McLaren,Silverstone,17,166.33167236906837,1,37,22,11,3,0
Ocon,Haas,Sakhir,8,307.29385798187656,85,55,48,5,1,0
Norris,McLaren,Montreal,24,259.27074533612813,54,98,7,7,1,0
Colapinto,Alpine,Austin,15,191.1133486232725,33,43,44,7,2,0
Verstappen,Red Bull,Suzuka,9,241.5665530768742,76,97,55,4,11,0
Bortoleto,Sauber,Lusail,19,289.0476431343567,87,31,52,9,6,0
Norris,McLaren,Suzuka,5,234.8558412721571,36,12,30,6,1,0
Leclerc,Ferrari,Austin,0,253.34594123208132,75,1,7,2,8,0
Hamilton,Ferrari,Singapore,16,247.66492533333698,89,7,40,11,1,0
Bortoleto,Sauber,Silverstone,5,234.5822094141033,79,14,6,7,3,0
Bortoleto,Sauber,Las Vegas,17,225.0409868862908,26,52,53,2,4,0
Antonelli,Mercedes,Barcelona,17,286.58770600334884,93,97,58,8,3,0
Bortoleto,Sauber,Jeddah,0,266.5756123216266,37,49,14,9,8,0
Verstappen,Red Bull,Spielberg,6,197.14671000100356,18,52,11,0,9,0
Hadjar,Racing Bulls,Sakhir,6,292.463434705279,64,85,17,0,5,0
Gasly,Alpine,Spa,8,214.6622078222488,25,1,18,0,3,0
Colapinto,Alpine,Mexico City,20,240.858596721815,49,79,38,7,2,0
Piastri,McLaren,Jeddah,24,296.64866955830905,0,52,2,6,5,0
Colapinto,Alpine,Singapore,14,258.78065474215754,51,75,26,0,6,0
Bortoleto,Sauber,Silverstone,5,234.5822094141033,79,14,6,7,3,0
Hadjar,Racing Bulls,Las Vegas,8,160.94212605274194,72,17,14,11,2,0
Bortoleto,Sauber,Abu Dhabi,10,256.08515769844513,83,74,2,3,18,0
Albon,Williams,Monaco,20,274.7202627209714,30,32,35,2,10,0
Bortoleto,Sauber,Silverstone,15,173.5003354820348,17,9,54,6,7,0
Hadjar,Racing Bulls,Sao Paulo,5,184.63675749370674,34,33,3,8,9,0
Lawson,Racing Bulls,Baku,21,199.5918729182127,74,51,48,9,7,0
Stroll,Aston Martin,Austin,0,285.4446533852981,20,87,29,9,8,0
Verstappen,Red Bull,Abu Dhabi,8,278.4230314035194,61,74,3,4,12,0
Hamilton,Ferrari,Budapest,5,252.2630979952854,51,11,63,9,9,0
Gasly,Alpine,Austin,12,304.8577127242637,12,3,54,8,3,0
Alonso,Aston Martin,Monaco,10,243.94677418804633,78,82,16,0,11,0
Antonelli,Mercedes,Singapore,24,254.14669468000915,35,86,22,3,6,0
Gasly,Alpine,Monaco,22,308.6862969096906,74,79,59,6,1,0
Gasly,Alpine,Singapore,12,308.2116081620989,5,40,28,3,11,0
Leclerc,Ferrari,Mexico City,6,167.04844695410242,93,30,38,0,3,0
Colapinto,Alpine,Sao Paulo,8,349.55237937428853,23,85,46,10,10,0
Russel,Mercedes,Lusail,12,154.52840134244647,76,11,23,10,1,0
Russel,Mercedes,Abu Dhabi,1,162.2888147871351,91,49,51,11,3,0
Lawson,Racing Bulls,Spielberg,22,235.97098359566507,37,83,62,5,4,0
Leclerc,Ferrari,Montreal,12,260.3611794439976,31,45,24,5,3,0
Colapinto,Alpine,Monaco,1,325.9852024740773,34,4,10,1,19,0
Verstappen,Red Bull,Melbourne,9,299.20584011272064,84,74,34,6,3,0
Ocon,Haas,Abu Dhabi,17,269.91296458490075,32,64,62,10,3,0
Tsunoda,Red Bull Racing,Spielberg,6,259.0838476685045,65,71,19,1,1,0
Stroll,Aston Martin,Spielberg,10,184.71348314428394,76,95,54,2,8,0
Lawson,Racing Bulls,Miami,17,324.573365400537,85,8,22,9,5,0
Gasly,Alpine,Budapest,21,287.465453677345,67,95,5,1,10,0
Alonso,Aston Martin,Jeddah,24,224.049066393609,94,61,34,2,4,0
Tsunoda,Red Bull Racing,Monza,16,276.2432854157705,82,98,36,5,7,0
Stroll,Aston Martin,Melbourne,19,287.2573955871689,17,80,51,1,6,0
Hadjar,Racing Bulls,Mexico City,22,307.2021343829272,30,2,6,1,4,0
Piastri,McLaren,Las Vegas,10,188.25814419759502,63,15,55,2,15,0
Stroll,Aston Martin,Jeddah,18,207.14923710805152,13,55,6,8,1,0
Bortoleto,Sauber,Lusail,4,344.5326884702068,57,54,36,1,1,0
Gasly,Alpine,Spa,2,346.4861547593369,25,45,9,7,6,0
Colapinto,Alpine,Las Vegas,0,312.7897710977678,49,52,32,5,12,0
Lawson,Racing Bulls,Imola,0,340.89920934019443,34,35,19,7,9,0
Norris,McLaren,Silverstone,12,318.1131187865306,45,31,3,11,6,0
Tsunoda,Red Bull Racing,Imola,4,198.72070174031597,8,39,50,1,2,0
Bortoleto,Sauber,Monza,1,226.49696052240964,31,37,13,3,17,0
Bearman,Haas,Lusail,4,249.85118058805796,11,89,45,1,1,0
Norris,McLaren,Lusail,11,243.38049241608002,33,69,30,5,1,0
Bortoleto,Sauber,Austin,2,215.30991799117893,39,95,40,0,15,0
Piastri,McLaren,Silverstone,17,166.33167236906837,1,37,22,11,3,0
Lawson,Racing Bulls,Sakhir,22,335.51575837192735,81,81,26,6,4,0
Gasly,Alpine,Sakhir,13,202.1686964279018,99,42,8,4,18,0
Russel,Mercedes,Baku,21,176.3170437415236,68,34,5,10,3,0
Antonelli,Mercedes,Barcelona,8,182.70209964815282,90,87,10,10,5,0
Colapinto,Alpine,Shanghai,18,336.1299016789947,95,71,22,2,7,0
Albon,Williams,Sao Paulo,5,242.35823474267363,63,12,29,5,18,0
Antonelli,Mercedes,Monza,6,294.3949480511267,22,92,30,1,4,0
Colapinto,Alpine,Montreal,4,266.17487778518245,22,86,17,1,6,0
Hamilton,Ferrari,Lusail,27,346.15962126535743,45,92,57,0,8,0
Lawson,Racing Bulls,Budapest,3,302.42776478134573,27,58,5,1,9,0
Verstappen,Red Bull,Miami,3,266.6973588184497,97,21,47,10,1,0
Hulkenberg,Sauber,Singapore,27,239.61775132510434,72,37,44,1,6,0
Leclerc,Ferrari,Spa,1,209.3938505724303,18,10,55,8,10,0
Leclerc,Ferrari,Sakhir,2,259.7995838930765,73,43,64,0,5,0
Hadjar,Racing Bulls,Budapest,2,176.9236482773199,91,33,24,0,6,0
Stroll,Aston Martin,Las Vegas,1,232.73327923897213,96,80,16,9,10,0
Hamilton,Ferrari,Singapore,16,247.66492533333698,89,7,40,11,1,0
Piastri,McLaren,Monaco,17,342.573615441974,41,32,64,9,1,0
Colapinto,Alpine,Imola,15,313.6604245981582,94,97,64,1,8,0
Hadjar,Racing Bulls,Spa,6,218.90816408690782,32,15,37,3,12,0
Hadjar,Racing Bulls,Las Vegas,13,160.59639188877924,79,91,25,0,20,0
Bearman,Haas,Melbourne,4,236.91662887700082,22,69,59,11,5,0
